-10.4797,51.4392,34.8429,-3.91317,-3.31157,-8.27596
59.361,-2.83683,24.0462,-4.89637,24.0259,17.0191
-19.8799,58.5078,-11.6837,9.00786,-2.93371,5.35856
56.7588,31.2587,10.5669,-6.36741,8.55287,-9.42117
-45.0989,58.1029,22.6809,-7.1473,-0.342701,16.0637
52.0175,-9.17276,-38.9851,-3.8494,-9.5143,3.1905
6.15691,64.9795,11.9691,7.4629,-4.2246,22.4136
80.0927,23.3639,2.98049,10.1743,21.0849,5.4748
6.58323,42.3691,-30.5803,17.3424,-7.8342,16.9998
13.5218,48.0757,-36.6876,19.4897,-5.3214,8.1804
28.5686,46.734,35.9792,17.8979,-6.99837,-7.59792
