-6.2935,-5.8161,-1.0769
-7.9415,-0.0089,8.0051
-6.3073,-6.3631,12.0507
-4.4061,-7.6723,17.1033
0.1536,-9.6732,-7.6008
1.1325,-3.6052,4.7839
3.1605,-1.4704,8.2696
6.0930,-7.2877,19.9885
15.0665,-9.1911,-4.0134
10.0654,-8.4309,6.7399
11.9028,-5.0093,10.4007
13.1098,-1.4091,22.4374
18.3078,-7.9182,-6.8142
22.3413,-4.6351,-0.3348
19.4693,-7.2984,12.3490
21.3108,-2.2313,18.3273
-9.9207,1.9022,-8.4178
-0.0378,7.0987,0.4083
-2.6792,4.3418,12.3209
-7.9420,1.4404,24.6311
6.1880,5.5067,-5.0746
7.8389,-0.1109,2.9404
4.6657,7.1319,11.3815
-0.5659,3.1524,21.8316
9.4374,4.9604,-0.2292
14.7126,2.9063,-0.8117
6.8609,7.9428,7.2049
9.4982,5.8367,21.9551
24.5542,4.8283,-1.3691
22.5745,7.3908,6.6823
17.3834,2.9649,15.4864
23.8763,-0.2917,19.8758
-7.7665,14.9137,-6.0114
-5.6833,11.7292,2.5670
-4.7202,9.5301,16.3199
-6.5328,14.5056,16.6723
6.4227,8.4200,-9.3932
2.3904,14.0185,3.5140
7.2061,10.0941,10.5811
5.7363,9.8721,16.2491
9.0658,11.3690,-6.7414
16.3469,13.3923,2.6606
8.9940,15.2200,15.6192
13.4249,14.2665,24.4058
20.3088,15.5768,-2.0435
20.2542,11.9341,-0.5148
16.0614,11.0308,16.6582
19.7425,14.0068,19.6668
-3.5403,21.8136,-4.9939
-0.4065,19.4385,-1.4612
-5.9505,16.4111,14.0528
-5.5212,16.9946,23.6479
1.9161,19.6137,-4.0782
-1.1350,15.8862,-1.5667
5.7246,24.8736,9.0035
-1.5447,21.6681,19.7037
7.1045,23.2236,-5.1423
13.9807,22.3212,1.0754
7.0074,18.8547,8.9127
11.2211,18.4154,16.2261
16.7100,19.9929,-1.4012
19.9280,21.2100,7.0576
16.5569,24.2721,15.6478
19.3203,24.9359,24.0552
